,positive,negative,neutral
9025,-0.46995285,1.0517986,-0.13788538
9026,-0.47135615,1.0170785,-0.16510396
9027,-0.47815534,1.0179589,-0.11148228
9028,-0.44826245,1.0734533,-0.11940877
9029,-0.46656635,1.0099263,-0.14710818
9030,-0.46492454,1.0162785,-0.14083897
9031,-0.47832882,1.0454665,-0.15005742
9032,-0.468367,1.0214218,-0.12563835
9033,-0.44602302,1.0354676,-0.116010025
9034,-0.47960937,1.0169283,-0.14491968
9035,-0.4729185,1.0353258,-0.13698553
9036,-0.45867625,1.0457753,-0.13464035
9037,-0.46868962,1.0377694,-0.12239151
9038,-0.45489842,1.0543951,-0.13596584
9039,-0.47232088,1.0106859,-0.14805476
9040,-0.43883884,1.0269866,-0.10353638
9041,-0.47782373,1.0216737,-0.13351418
9042,-0.47031477,1.0104958,-0.14192788
9043,-0.4682325,1.0176352,-0.116923526
9044,-0.48718184,1.0477095,-0.11053611
9045,-0.470415,1.0237447,-0.118922874
9046,-0.44141722,1.0809176,-0.09910421
9047,-0.4077555,1.0701416,-0.097286776
9048,-0.43056703,0.98853344,-0.19112782
9049,-0.4859568,0.9689612,-0.12967618
9050,-0.40060082,1.0301834,-0.15575613
9051,-0.4334913,1.0535215,-0.12633254
9052,-0.4487784,0.97764796,-0.15256809
9053,-0.4824207,1.0588765,-0.12903677
9054,-0.41570562,1.0379788,-0.16582327
9055,-0.52402675,0.98704183,-0.13906221
9056,-0.49243602,1.0051132,-0.12971427
9057,-0.43242747,0.99916387,-0.082471296
9058,-0.4570427,1.0137061,-0.12548392
9059,-0.45881957,1.0115107,-0.12825172
9060,-0.40698332,0.9837739,-0.13116731
9061,-0.45059815,0.98335534,-0.13668717
9062,-0.4540772,1.053399,-0.122111514
9063,-0.40873063,1.0353061,-0.11877383
9064,-0.46370494,1.0379983,-0.12464951
9065,-0.46226496,1.0035018,-0.13911353
9066,-0.46644378,1.0148505,-0.12848626
9067,-0.4418823,1.0520256,-0.15230425
9068,-0.42846787,1.0785652,-0.11406176
9069,-0.4405487,1.0558083,-0.14271323
9070,-0.48072687,1.0078213,-0.1534364
9071,-0.45498013,1.0732355,-0.15041791
9072,-0.45116925,1.0344635,-0.13098787
9073,-0.4901061,0.98214245,-0.1995864
9074,-0.46903065,1.0266999,-0.17786525
9075,-0.4466951,1.0094593,-0.1582927
9076,-0.4780345,1.0119497,-0.14598124
9077,-0.47446293,1.0073841,-0.15966712
9078,-0.44086438,1.029486,-0.14244609
9079,-0.45084643,1.0539489,-0.12674661
9080,-0.44225538,1.0515602,-0.11295374
9081,-0.44151437,1.0322969,-0.12852933
9082,-0.4435758,1.0326087,-0.14890648
9083,-0.44412133,1.0201595,-0.14261283
9084,-0.47868386,1.0206474,-0.13438804
9085,-0.44668728,1.0107484,-0.12540115
9086,-0.47335213,1.0145262,-0.10810836
9087,-0.44752595,1.0267378,-0.14060454
9088,-0.42253456,1.0031677,-0.1124825
9089,-0.48829073,0.9496147,-0.12173559
9090,-0.46208298,0.9787696,-0.1394241
9091,-0.46306843,1.0215839,-0.17438866
9092,-0.44827348,1.0272676,-0.12497993
9093,-0.47678196,0.9691549,-0.13923077
9094,-0.4809417,0.998227,-0.15022205
9095,-0.43890157,1.0448695,-0.13741444
9096,-0.477613,0.9993789,-0.16252051
9097,-0.37445903,1.0420569,-0.16022684
9098,-0.4597052,1.0298347,-0.12024377
9099,-0.47695374,1.0840708,-0.1149392
9100,-0.49022982,1.0181655,-0.15926985
9101,-0.46678424,1.0393541,-0.16494156
9102,-0.44462496,1.0238594,-0.10734017
9103,-0.48435098,1.0226631,-0.14993854
9104,-0.47559652,0.98641795,-0.15176605
9105,-0.4699884,1.0537411,-0.10763244
9106,-0.4666346,1.0378646,-0.17100261
9107,-0.44853064,1.0366131,-0.104836896
9108,-0.45966914,1.0325028,-0.14513625
9109,-0.41778815,1.0526779,-0.114392444
9110,-0.4163286,1.0186107,-0.13426678
9111,-0.45565662,1.0185586,-0.121435955
9112,-0.4602961,1.0231436,-0.15168338
9113,-0.44857562,1.0560455,-0.115141734
9114,-0.44859204,1.0724664,-0.15902223
9115,-0.49456277,0.99067885,-0.18491523
9116,-0.45244658,1.030912,-0.13921867
9117,-0.49554306,0.9703178,-0.16672452
9118,-0.43736175,1.0769193,-0.12033455
9119,-0.44842157,1.0123062,-0.16920228
9120,-0.45046714,1.0237259,-0.14339523
9121,-0.47004992,1.0142759,-0.12795131
9122,-0.45829296,0.99551386,-0.15884571
9123,-0.4537537,1.0438867,-0.112431094
9124,-0.4282207,1.0436856,-0.14023282
9125,-0.44091713,1.0672297,-0.15563108
9126,-0.5187446,0.97234374,-0.16489522
9127,-0.48949966,1.0107522,-0.13884275
9128,-0.48204118,1.0070388,-0.18733291
9129,-0.4705679,1.0130794,-0.13364036
9130,-0.4888028,1.0238252,-0.16229059
9131,-0.44906622,0.9648097,-0.15253614
9132,-0.50243014,1.0157866,-0.16676258
9133,-0.47102863,1.0338117,-0.10572226
9134,-0.438387,0.9959251,-0.1455137
9135,-0.4755438,0.98829955,-0.13810419
9136,-0.464669,1.0326235,-0.11133592
9137,-0.53299546,0.99191755,-0.1359763
9138,-0.4544506,1.0646267,-0.14600585
9139,-0.47483402,1.0276041,-0.123165056
9140,-0.4725197,0.9943351,-0.07177977
9141,-0.47885644,1.0146194,-0.15710224
9142,-0.45836645,1.0187975,-0.1524512
9143,-0.45966828,1.0141993,-0.13854872
9144,-0.51121694,1.0077128,-0.13693346
9145,-0.45550543,0.9889202,-0.14605261
9146,-0.4108068,1.0474806,-0.14032523
9147,-0.45057702,1.06845,-0.13912307
9148,-0.4041328,1.0572493,-0.12654711
9149,-0.40081924,1.0686318,-0.12183018
9150,-0.47477746,1.0349888,-0.15593483
9151,-0.44883808,1.0273653,-0.09490599
9152,-0.45681566,0.98478943,-0.15318967
9153,-0.4757837,1.0267242,-0.12519704
9154,-0.49643943,1.0036523,-0.15064697
9155,-0.49253786,1.0244422,-0.15397705
9156,-0.44568506,0.9886193,-0.12708183
9157,-0.42591983,1.0429721,-0.10993178
9158,-0.4974551,1.0222033,-0.1715682
9159,-0.43536478,1.0521871,-0.123293325
9160,-0.44843745,1.0378753,-0.10337748
9161,-0.4598946,1.0040188,-0.1371742
9162,-0.4039737,1.0891191,-0.08778457
9163,-0.4687701,1.0408722,-0.15846698
9164,-0.49384594,0.9605275,-0.17046152
9165,-0.45728284,1.0321616,-0.1550646
9166,-0.478046,0.99869114,-0.13275056
9167,-0.45998883,1.0585837,-0.10845183
9168,-0.49208593,1.0207013,-0.15885706
9169,-0.48749387,0.94395036,-0.17879198
9170,-0.45536307,1.0211827,-0.14130218
9171,-0.47008002,0.99874985,-0.13061939
9172,-0.4227959,1.0514847,-0.1305071
9173,-0.44315684,1.0630121,-0.13824646
9174,-0.5019606,0.9981302,-0.15842433
9175,-0.45406082,1.003359,-0.13012938
9176,-0.45000264,1.072557,-0.11387493
9177,-0.43209004,1.0563434,-0.10513358
9178,-0.48697048,0.9432523,-0.18250163
9179,-0.43889713,1.0346988,-0.1376727
9180,-0.43640637,1.0352589,-0.1324705
9181,-0.44305134,1.0202469,-0.14865859
9182,-0.39292687,1.0986854,-0.092068985
9183,-0.50430983,0.9847862,-0.12767877
9184,-0.47738758,1.0063016,-0.10267101
9185,-0.47615248,1.0148925,-0.16182463
9186,-0.4516064,0.9749159,-0.15275298
9187,-0.45186728,0.9613696,-0.10884623
9188,-0.45793146,1.0644463,-0.13353194
9189,-0.4607219,0.9745111,-0.12466855
9190,-0.45535755,1.0422928,-0.14004306
9191,-0.47847512,1.0008856,-0.16726802
9192,-0.5108493,0.99825007,-0.16008864
9193,-0.50010145,0.9988104,-0.14513506
9194,-0.4642715,1.0322446,-0.09573929
9195,-0.4347776,1.0414807,-0.07919936
9196,-0.47229308,1.0263906,-0.14214282
9197,-0.4812945,1.0256554,-0.13498358
9198,-0.44986904,1.046575,-0.13697664
9199,-0.4988283,0.97426766,-0.12207167
9200,-0.4657512,0.9701087,-0.18449707
9201,-0.4731574,1.0112554,-0.14205827
9202,-0.45906693,1.0695747,-0.13938408
9203,-0.49350023,0.9857953,-0.15387751
9204,-0.4793723,1.0511984,-0.10180314
9205,-0.49450487,0.97098404,-0.09690671
9206,-0.44212735,1.0337138,-0.13160487
9207,-0.43210113,1.0810486,-0.10770704
9208,-0.47189796,1.0025073,-0.11306502
9209,-0.42996955,1.0448707,-0.112385854
9210,-0.43088037,1.0563576,-0.0924588
9211,-0.45741722,1.0447205,-0.15969999
9212,-0.4466183,1.0079464,-0.13406356
9213,-0.44970256,1.0024779,-0.14683898
9214,-0.41659713,1.0543116,-0.13609575
9215,-0.501019,1.0108645,-0.14073081
9216,-0.4353159,1.0261215,-0.15893118
9217,-0.36885613,0.97938365,-0.13263337
9218,-0.48089644,1.0345622,-0.14839916
9219,-0.46085724,1.0404757,-0.16096132
9220,-0.4509883,1.0650207,-0.11814262
9221,-0.47974882,0.9281114,-0.15063705
9222,-0.4799207,0.97467715,-0.17919312
9223,-0.46446055,1.0029439,-0.15043984
9224,-0.44917697,0.9987497,-0.15073515
9225,-0.46422225,1.0120687,-0.10994135
9226,-0.40532985,1.0606406,-0.11551921
9227,-0.4707827,1.0067016,-0.14676969
9228,-0.48015633,1.0098364,-0.15542318
9229,-0.4686967,1.0239918,-0.12347217
9230,-0.4517618,1.0595812,-0.10345094
9231,-0.4598518,1.0180075,-0.16682811
9232,-0.46224916,1.0053086,-0.1254644
9233,-0.46759692,0.99544066,-0.20498843
9234,-0.406249,1.0096042,-0.12525593
9235,-0.46054918,1.0197029,-0.16322939
9236,-0.48952845,0.96808624,-0.15178145
9237,-0.40128198,1.0316154,-0.08120872
9238,-0.45756793,1.0375605,-0.16064517
9239,-0.47960445,1.0155336,-0.14669602
9240,-0.46640044,1.0169855,-0.12583162
9241,-0.41824427,1.0271575,-0.13304032
9242,-0.44382203,1.0229876,-0.10627644
9243,-0.47196126,0.99958915,-0.16321452
9244,-0.4577834,1.0387405,-0.13510294
9245,-0.478422,1.0357276,-0.15815367
9246,-0.45896342,1.04432,-0.1495774
9247,-0.49253532,1.0088416,-0.14619543
9248,-0.47196782,1.0157645,-0.123558
9249,-0.4367481,1.0275611,-0.0820293
9250,-0.40762115,1.062316,-0.11833511
9251,-0.4562317,1.0481764,-0.11986853
9252,-0.4693951,1.0319251,-0.111984745
9253,-0.4350698,1.0563772,-0.13000996
9254,-0.476913,1.0203172,-0.15506248
9255,-0.48252165,1.0419548,-0.11714189
9256,-0.47938648,1.037276,-0.11782639
9257,-0.4009139,1.0420711,-0.12763713
9258,-0.41634274,1.0365235,-0.11559673
9259,-0.4470163,1.0138236,-0.10718544
9260,-0.4867795,1.001342,-0.17898174
9261,-0.4592758,1.0131623,-0.12802751
9262,-0.4053945,1.0443324,-0.07162036
9263,-0.5131545,0.94698983,-0.17508365
9264,-0.4355979,1.0833015,-0.120766625
9265,-0.4486612,1.0599822,-0.10584144
9266,-0.471277,0.98840076,-0.14037834
9267,-0.45519984,1.0627984,-0.07868017
9268,-0.4211396,1.0538903,-0.13815172
9269,-0.4666482,1.0148046,-0.17894836
9270,-0.46784005,1.0467199,-0.12378578
9271,-0.45281887,1.0276457,-0.100273654
9272,-0.47486088,1.038163,-0.1251979
9273,-0.45671648,0.9871286,-0.1732753
9274,-0.44776678,1.0421324,-0.121661946
9275,-0.47517452,0.9905669,-0.1398383
9276,-0.45302948,1.022157,-0.12503417
9277,-0.43220168,1.0632671,-0.09440361
9278,-0.4751401,1.0417843,-0.1258233
9279,-0.47495756,1.0144088,-0.123451486
9280,-0.44907838,1.0498481,-0.122641996
9281,-0.4554621,1.0036169,-0.12817647
9282,-0.5013696,0.9616576,-0.14235805
9283,-0.45836687,1.0089393,-0.17368673
9284,-0.46857768,1.0433692,-0.122485176
9285,-0.4611508,1.0371405,-0.12628286
9286,-0.4192022,1.0607166,-0.09889682
9287,-0.49083036,1.0268573,-0.14706285
9288,-0.4886176,0.97593504,-0.14534257
9289,-0.45316148,1.0324823,-0.13296886
9290,-0.5041715,1.0163612,-0.13411473
9291,-0.46050936,1.0463904,-0.11571659
9292,-0.45894706,1.018302,-0.13566588
9293,-0.45326257,1.067527,-0.14108597
9294,-0.44740433,0.94571465,-0.15035228
9295,-0.44716337,1.0346615,-0.17069854
9296,-0.44492924,1.04751,-0.1036479
9297,-0.4974833,0.9739645,-0.1909032
9298,-0.4914833,0.9784276,-0.18550743
9299,-0.47445664,0.9967284,-0.16141044
9300,-0.4474805,1.0525361,-0.12157531
9301,-0.4434162,0.9746824,-0.12617813
9302,-0.48931134,1.0021337,-0.12245445
9303,-0.45591736,1.0638419,-0.14225866
9304,-0.41837552,1.0553724,-0.11620323
9305,-0.47747985,0.9633215,-0.21339892
9306,-0.480753,1.0406561,-0.17912363
9307,-0.4807244,1.005089,-0.15516968
9308,-0.45865732,1.0369183,-0.09588094
9309,-0.45164806,1.0277117,-0.15654202
9310,-0.39083567,0.978517,-0.13828395
9311,-0.42755306,1.0165461,-0.12278627
9312,-0.43210685,1.0275921,-0.15046571
9313,-0.47035462,1.0436206,-0.14660193
9314,-0.47708458,1.0479914,-0.09529711
9315,-0.49652612,0.98477817,-0.19250111
9316,-0.4806888,1.0636556,-0.09326495
9317,-0.47491202,1.006822,-0.15085603
9318,-0.48345074,1.0195988,-0.1608892
9319,-0.48204994,1.0156986,-0.1284235
9320,-0.46619898,1.0383383,-0.13453726
9321,-0.46209514,1.0186354,-0.120632604
9322,-0.4696406,1.0578314,-0.13129185
9323,-0.44712025,1.0383308,-0.10636364
9324,-0.4468696,0.993059,-0.169594
9325,-0.4605627,1.0231984,-0.15311293
9326,-0.46194637,1.0184187,-0.15529983
9327,-0.44764316,1.0369884,-0.13018881
9328,-0.4318116,1.081139,-0.14336537
9329,-0.4608491,1.0198457,-0.14711599
9330,-0.44447273,1.0105351,-0.11202939
9331,-0.417858,1.0813578,-0.10616417
9332,-0.51354945,0.94357634,-0.16998337
9333,-0.4685316,1.0135429,-0.18144803
9334,-0.44866145,1.0506824,-0.11651261
9335,-0.4495688,1.0074068,-0.084327295
9336,-0.4172489,1.0042925,-0.09676747
9337,-0.3913064,1.052746,-0.13833584
9338,-0.46151322,1.0009055,-0.14016293
9339,-0.47078845,1.0034409,-0.12011509
9340,-0.49090773,1.0424414,-0.14430712
9341,-0.41058356,1.042547,-0.12026133
9342,-0.44321573,1.0016574,-0.15001164
9343,-0.4623425,1.0039303,-0.1508951
9344,-0.42695385,1.0824959,-0.12515835
9345,-0.4916902,0.9660141,-0.1800387
9346,-0.47343662,1.059463,-0.11300667
9347,-0.4837755,0.98656946,-0.16729738
9348,-0.41912732,1.0244039,-0.13630216
9349,-0.44426772,1.0216284,-0.1488152
9350,-0.46212855,0.9547644,-0.15438436
9351,-0.47304797,1.037986,-0.13095324
9352,-0.44960207,1.0425009,-0.12240465
9353,-0.45630914,1.0277488,-0.10765053
9354,-0.4614118,1.0288922,-0.16704576
9355,-0.45688617,1.0056531,-0.14832269
9356,-0.5094445,0.9599285,-0.18301226
9357,-0.46293128,1.0109103,-0.15706827
9358,-0.4892872,1.002498,-0.09081279
9359,-0.4866529,1.0248401,-0.1454557
9360,-0.42416477,1.0159247,-0.14605926
9361,-0.39892137,1.0946562,-0.10477544
9362,-0.45205897,1.0329993,-0.11799629
9363,-0.47263652,1.0255976,-0.14317895
9364,-0.39106932,1.0769621,-0.12152223
9365,-0.44540048,1.0606155,-0.103564456
9366,-0.45044598,0.99683267,-0.11265822
9367,-0.4839226,1.0269299,-0.16294692
9368,-0.46504334,1.0685157,-0.13144304
9369,-0.41025,1.0188382,-0.1329407
9370,-0.4844215,0.96202093,-0.182263
9371,-0.44287854,1.0486318,-0.14501245
9372,-0.4379419,0.98525864,-0.110618874
9373,-0.47433516,1.0506707,-0.10196273
9374,-0.47084066,1.0350655,-0.18748008
9375,-0.43765336,1.0648848,-0.12651004
9376,-0.45350087,1.0114478,-0.13533165
9377,-0.4468513,1.0373448,-0.10201968
9378,-0.42859018,1.0692524,-0.099377975
9379,-0.41487402,1.0367122,-0.1145957
9380,-0.48430058,1.0450914,-0.12311174
9381,-0.45887884,1.0159225,-0.17487065
9382,-0.44702995,0.99851793,-0.14209814
9383,-0.43798783,1.0690421,-0.16101007
9384,-0.4554458,1.012021,-0.1496348
9385,-0.49899024,1.0105485,-0.19449513
9386,-0.4801662,1.0113854,-0.14703985
9387,-0.4718692,1.0127811,-0.15234707
9388,-0.467495,1.035516,-0.18179281
9389,-0.4868635,1.0131937,-0.118793026
9390,-0.4746201,0.9589403,-0.19084595
9391,-0.44420204,1.0630348,-0.11407597
9392,-0.4642664,1.0202744,-0.10251255
9393,-0.45332602,1.0451454,-0.13207315
9394,-0.45295122,1.0723068,-0.15227883
9395,-0.4990485,0.99044174,-0.14932571
9396,-0.42066193,1.0259391,-0.12541114
9397,-0.4619938,1.0337135,-0.14592801
9398,-0.4934064,0.98297584,-0.14862083
9399,-0.47920704,1.0007017,-0.1546696
9400,-0.48058417,0.9849956,-0.1399182
9401,-0.4275257,1.0450145,-0.10904969
9402,-0.42559326,1.0655289,-0.11299716
9403,-0.44952035,1.0403725,-0.10661344
9404,-0.47338793,1.0071491,-0.19380139
9405,-0.47837317,1.0023545,-0.12919943
9406,-0.46239778,1.0080163,-0.14989452
9407,-0.46435937,0.9963142,-0.10959248
9408,-0.450157,1.0335925,-0.17871909
9409,-0.44557062,1.0223448,-0.14259394
9410,-0.44325167,1.0445391,-0.1146829
9411,-0.4152168,1.0587183,-0.14249007
9412,-0.4184271,1.0255307,-0.15926458
9413,-0.47100124,1.028231,-0.152525
9414,-0.48620945,1.0254,-0.14238574
9415,-0.45943153,0.9926167,-0.15645172
9416,-0.43875954,1.0409927,-0.13989897
9417,-0.43554005,1.00724,-0.09352194
9418,-0.44916147,0.99763745,-0.13644095
9419,-0.41459563,1.0728813,-0.07990663
9420,-0.48537353,0.954336,-0.18025564
9421,-0.44214055,1.0242014,-0.1074218
9422,-0.4490532,1.0174558,-0.109124854
9423,-0.45255148,1.0602016,-0.12213121
9424,-0.46291146,0.92759,-0.21048196
9425,-0.4210086,1.0163102,-0.14832659
9426,-0.5074166,0.97903115,-0.14514469
9427,-0.4599641,1.0245601,-0.1340295
9428,-0.45689553,1.0162741,-0.14433406
9429,-0.44745368,1.0656134,-0.13044034
9430,-0.4616931,1.0503848,-0.13922368
9431,-0.43732244,1.0016146,-0.19063087
9432,-0.46389073,1.0083667,-0.11809103
9433,-0.45117012,1.0062808,-0.14822347
9434,-0.44693708,1.0467907,-0.121648
9435,-0.44047943,1.0279334,-0.13814811
9436,-0.47098488,1.025494,-0.13279958
9437,-0.41710773,1.0782115,-0.08789225
9438,-0.46336603,1.0575423,-0.15310784
9439,-0.4794901,0.9990763,-0.115001544
9440,-0.41587007,1.0707045,-0.10995422
9441,-0.4629229,1.0258592,-0.10297857
9442,-0.44638675,1.0130349,-0.1749181
9443,-0.46673387,1.0094287,-0.14199854
9444,-0.49025428,1.0120277,-0.16082905
9445,-0.4361896,1.0100951,-0.12780239
9446,-0.4788957,1.0244092,-0.16258092
9447,-0.44643214,1.0619565,-0.12329279
9448,-0.45044315,1.0433682,-0.13428701
9449,-0.45489097,1.0239297,-0.14321046
9450,-0.44597024,0.99931306,-0.17409645
9451,-0.46828628,1.067222,-0.094974294
9452,-0.43605906,0.9915536,-0.1238168
9453,-0.48247376,0.9677459,-0.16037796
9454,-0.45560437,1.0658242,-0.12766872
9455,-0.44981688,0.9877004,-0.16547622
9456,-0.46260786,1.0403821,-0.13913457
9457,-0.44935158,1.0325723,-0.13216703
9458,-0.47791153,0.9960667,-0.15485774
9459,-0.46533802,1.0534024,-0.16702954
9460,-0.47623998,0.973345,-0.21551736
9461,-0.47426337,1.0483297,-0.14976604
9462,-0.45379698,1.0229813,-0.10907011
9463,-0.47754467,0.98103803,-0.14918004
9464,-0.45663244,1.0287803,-0.14861308
9465,-0.47544238,1.067823,-0.11282097
9466,-0.469981,1.0154978,-0.16219331
9467,-0.44422224,1.0802358,-0.07667227
9468,-0.46200266,1.0069797,-0.15499546
9469,-0.50827765,0.9981313,-0.12353702
9470,-0.44969115,0.94454175,-0.11189954
9471,-0.49962518,0.9621065,-0.17773853
9472,-0.45214474,1.0074207,-0.10172321
9473,-0.51970464,0.93810683,-0.14043085
9474,-0.43269223,0.9904053,-0.14666192
9475,-0.441665,1.0247122,-0.08286552
9476,-0.44624195,1.0105766,-0.21687497
9477,-0.43720543,1.0557435,-0.10774262
9478,-0.4736678,0.9945964,-0.14580737
9479,-0.42740187,1.0108448,-0.17382495
9480,-0.49356753,0.95635134,-0.15070637
9481,-0.39063042,1.0329224,-0.13027139
9482,-0.45253474,1.012616,-0.12304933
9483,-0.46812594,1.0472056,-0.10052569
9484,-0.42970198,1.0381896,-0.13260107
9485,-0.4366791,1.0276752,-0.101434395
9486,-0.47799227,1.0503181,-0.14083596
9487,-0.49155855,0.9739943,-0.13938685
9488,-0.449858,1.0070027,-0.115712
9489,-0.40644026,1.041893,-0.15129103
9490,-0.47285247,0.9689047,-0.14156316
9491,-0.4689219,1.0555719,-0.13668837
9492,-0.45845094,0.9715172,-0.1860524
9493,-0.48634088,1.0442797,-0.15183906
9494,-0.4500283,1.0478834,-0.111218646
9495,-0.5233333,0.9707907,-0.14268954
9496,-0.5023415,0.98297346,-0.18729989
9497,-0.44799185,1.0316937,-0.12701021
9498,-0.40192938,1.0736358,-0.08503498
9499,-0.41325945,1.0208918,-0.14923508
9500,-0.47150457,0.99697566,-0.12566598
9501,-0.46407294,1.0144279,-0.14905448
9502,-0.4304819,1.035303,-0.17506053
9503,-0.4930763,1.0359331,-0.12303288
9504,-0.45098096,1.0132983,-0.11927746
9505,-0.4718261,0.96315753,-0.14707203
9506,-0.4427309,1.0134081,-0.11940895
9507,-0.47415233,1.020485,-0.07873948
9508,-0.48835117,0.98819417,-0.13209753
9509,-0.43410993,1.0128466,-0.13141738
9510,-0.4391394,1.0108972,-0.18274526
9511,-0.4867357,1.031008,-0.14542203
9512,-0.3763803,1.0864788,-0.076263204
9513,-0.4510216,1.0287921,-0.13762625
9514,-0.4652835,1.0300026,-0.17298277
9515,-0.46861768,1.0647327,-0.14067633
9516,-0.4811901,0.99970824,-0.17609908
9517,-0.4837953,1.001442,-0.11875509
9518,-0.45933694,0.9947093,-0.18985175
9519,-0.47683018,0.9933179,-0.16392444
9520,-0.44999757,1.0567198,-0.15323399
9521,-0.47930968,1.0313338,-0.123335674
9522,-0.43623483,1.0600399,-0.10592826
9523,-0.45106292,1.037595,-0.15212639
9524,-0.47161326,1.0287273,-0.1201189
9525,-0.4414909,1.0249264,-0.15565108
9526,-0.45075816,0.9852038,-0.14905946
9527,-0.50069356,0.9780166,-0.11109801
9528,-0.47314548,1.0149761,-0.09990211
9529,-0.43684793,1.0367569,-0.16246761
9530,-0.46941957,1.0218478,-0.16364507
9531,-0.48303726,0.9433945,-0.12911014
9532,-0.46164232,0.97813827,-0.20770799
9533,-0.447245,1.0186794,-0.14210726
9534,-0.46998748,1.048452,-0.123499915
9535,-0.45340943,1.057207,-0.11883737
9536,-0.44799274,1.0621144,-0.12731345
9537,-0.5003713,1.03018,-0.117285684
9538,-0.47275126,1.019376,-0.16934581
9539,-0.4478309,1.0528395,-0.12437068
9540,-0.47042537,0.9503606,-0.17725812
9541,-0.5016291,0.98702097,-0.17146672
9542,-0.46045107,1.0035715,-0.15407626
9543,-0.44673795,0.9933978,-0.13199769
9544,-0.4491127,1.0755479,-0.10068782
9545,-0.46246555,1.0209261,-0.12785219
9546,-0.5084587,0.96212655,-0.18096705
9547,-0.4809772,0.9299974,-0.18677448
9548,-0.42715633,1.0030862,-0.12130247
9549,-0.4164592,1.006727,-0.14773913
9550,-0.47277996,1.0008103,-0.13857804
9551,-0.4657663,0.99284166,-0.09897335
9552,-0.43851867,1.0410541,-0.13964672
9553,-0.41492954,1.0269372,-0.0867119
9554,-0.43902564,1.0418918,-0.1626438
9555,-0.48709393,0.9767245,-0.13981526
9556,-0.4166752,1.0427462,-0.114304885
9557,-0.45427158,1.0335665,-0.14964817
9558,-0.48640513,1.0038255,-0.17264448
9559,-0.37232146,1.0641332,-0.1113068
9560,-0.4577968,0.9861129,-0.17614631
9561,-0.44591516,0.9949823,-0.13650618
9562,-0.45151228,1.0569922,-0.08428733
9563,-0.48021734,0.99894834,-0.13599645
9564,-0.4253923,1.0593187,-0.09947626
9565,-0.4864832,1.0125283,-0.1216007
9566,-0.46316022,1.0382187,-0.13013072
9567,-0.4007343,0.9882733,-0.17525865
9568,-0.4629981,1.0101817,-0.14461885
9569,-0.44428253,1.0204287,-0.100988165
9570,-0.39665654,1.0778698,-0.12420942
9571,-0.40204594,1.0313929,-0.0895419
9572,-0.45432052,0.9606095,-0.16037993
9573,-0.46441853,1.0353733,-0.1263849
9574,-0.44843784,1.0115745,-0.15414746
9575,-0.4609073,1.0450244,-0.14020298
9576,-0.44028482,1.0117353,-0.15370776
9577,-0.48778844,0.98841816,-0.12697805
9578,-0.4488741,1.0240511,-0.13756852
9579,-0.48780972,0.977264,-0.14301555
9580,-0.4165519,0.9838701,-0.1454236
9581,-0.4514711,1.0293304,-0.17734413
9582,-0.47087598,0.9936064,-0.13416688
9583,-0.45135182,1.0190928,-0.17493151
9584,-0.47967434,0.98601156,-0.13410886
9585,-0.4899621,1.0303108,-0.13250373
9586,-0.46456096,0.9906462,-0.14150207
9587,-0.47120398,1.0244073,-0.14188875
9588,-0.44187516,1.0423014,-0.10035764
9589,-0.48067898,1.0239005,-0.10635112
9590,-0.4763813,1.0064139,-0.10188271
9591,-0.5016407,0.99028945,-0.14761998
9592,-0.44297397,1.055353,-0.12665932
9593,-0.39836067,1.0178868,-0.105670765
9594,-0.45304292,1.0131019,-0.12381904
9595,-0.47901636,0.94642556,-0.1356857
9596,-0.45239377,0.99051046,-0.1809919
9597,-0.42051762,1.0639347,-0.09488736
9598,-0.43573004,1.0324521,-0.124603614
9599,-0.44171828,1.012134,-0.12521423
9600,-0.4232753,1.0348766,-0.115811124
9601,-0.47988904,0.98196155,-0.16068919
9602,-0.48760813,0.99770635,-0.14307646
9603,-0.48748314,0.9981973,-0.11072616
9604,-0.4667943,0.9770966,-0.15896223
9605,-0.4825952,0.9912495,-0.14474009
9606,-0.46430373,1.0434616,-0.11121018
9607,-0.4240074,1.0217347,-0.112533346
9608,-0.47403818,1.0111592,-0.13210924
9609,-0.4760254,1.0453297,-0.16225009
9610,-0.46612358,1.0218811,-0.10672851
9611,-0.46589068,1.0374113,-0.12557499
9612,-0.47561455,1.0525055,-0.110323146
9613,-0.45307976,1.0052876,-0.12915422
9614,-0.4471592,1.036104,-0.11999275
9615,-0.4332851,1.0016799,-0.13369639
9616,-0.48109078,0.9799252,-0.1534683
9617,-0.44610846,1.012673,-0.14330812
9618,-0.43153265,1.0811497,-0.14626731
9619,-0.3598747,1.0868125,-0.08518006
9620,-0.4799869,0.98460376,-0.18324356
9621,-0.4763013,1.0326811,-0.113323554
9622,-0.45286128,1.0003551,-0.15894799
9623,-0.45857665,1.0000542,-0.11719377
9624,-0.4427264,1.0454313,-0.13680764
9625,-0.45818081,1.0075543,-0.08544664
9626,-0.48510936,1.0191576,-0.11901562
9627,-0.42174304,1.0523201,-0.101978794
9628,-0.5040917,1.0099348,-0.16178297
9629,-0.45550025,1.0400409,-0.15282758
9630,-0.48250598,1.0564029,-0.1225179
9631,-0.46388456,1.0530087,-0.1230977
9632,-0.44443712,1.0315437,-0.14098702
9633,-0.4346941,1.0727997,-0.1326225
9634,-0.45652133,1.0512966,-0.12877558
9635,-0.4867412,0.9481673,-0.16330297
